transaction_id,sender_id,receiver_id,amount,currency,timestamp,channel,account_id
T0011926,P001795,P000145,1242.21,USD,2025-06-18T00:21:34,bank_transfer,ACC-P001795-0011926
T0011927,P002938,P003378,14858.87,USD,2025-08-08T10:34:00,mobile_wallet,ACC-P002938-0011927
T0011928,P001800,P002990,17514.15,USD,2025-09-01T14:32:33,mobile_wallet,ACC-P001800-0011928
T0011929,P003046,P000426,8507.37,GBP,2025-01-26T15:22:16,bank_transfer,ACC-P003046-0011929
T0011930,P001468,P000928,2843.38,GBP,2025-11-22T00:20:58,mobile_wallet,ACC-P001468-0011930
T0011931,P003093,P003298,1298.07,EUR,2025-06-19T04:28:29,mobile_wallet,ACC-P003093-0011931
T0011932,P003374,P002004,7421.02,USD,2025-04-10T05:05:14,mobile_wallet,ACC-P003374-0011932
T0011933,P003110,P002110,2186.61,USD,2025-11-08T20:18:25,cash,ACC-P003110-0011933
T0011934,P002646,P001366,7280.28,EUR,2025-10-30T15:53:39,mobile_wallet,ACC-P002646-0011934
T0011935,P002112,P000421,2245.95,GBP,2025-11-24T00:44:46,crypto,ACC-P002112-0011935
T0011936,P003641,P004709,4384.97,GBP,2025-01-19T07:19:05,cash,ACC-P003641-0011936
T0011937,P004305,P004815,4241.22,USD,2025-03-24T23:22:28,bank_transfer,ACC-P004305-0011937
T0011938,P000617,P001527,15947.85,USD,2025-06-07T22:14:28,bank_transfer,ACC-P000617-0011938
T0011939,P000839,P000799,6206.97,GBP,2025-04-19T05:15:57,cash,ACC-P000839-0011939
T0011940,P001156,P000836,8485.16,EUR,2025-03-02T03:26:47,cash,ACC-P001156-0011940
T0011941,P000228,P001738,16860.6,USD,2025-06-01T08:22:49,crypto,ACC-P000228-0011941
T0011942,P003006,P000666,4432.0,USD,2025-02-24T21:28:24,crypto,ACC-P003006-0011942
T0011943,P002241,P000081,14777.0,USD,2025-12-10T16:27:58,bank_transfer,ACC-P002241-0011943
T0011944,P002281,P003151,15384.03,EUR,2025-09-28T05:14:41,cash,ACC-P002281-0011944
T0011945,P003095,P001195,6157.81,USD,2025-08-17T07:25:36,cash,ACC-P003095-0011945
T0011946,P002330,P003851,4486.19,USD,2025-02-17T22:45:54,bank_transfer,ACC-P002330-0011946
T0011947,P001802,P000062,11678.56,USD,2025-05-19T13:38:57,bank_transfer,ACC-P001802-0011947
T0011948,P002750,P004468,3112.7,USD,2025-04-21T02:46:42,cash,ACC-P002750-0011948
T0011949,P003196,P000236,6099.85,EUR,2025-11-16T22:48:01,cash,ACC-P003196-0011949
T0011950,P001716,P002626,13955.18,USD,2025-10-30T09:04:23,mobile_wallet,ACC-P001716-0011950
T0011951,P002807,P001568,1115.55,USD,2025-10-14T10:25:37,bank_transfer,ACC-P002807-0011951
T0011952,P004348,P004635,2238.62,EUR,2025-12-15T00:33:48,cash,ACC-P004348-0011952
T0011953,P003208,P003158,7917.34,USD,2025-03-17T04:09:47,mobile_wallet,ACC-P003208-0011953
T0011954,P002658,P000438,13642.31,GBP,2025-08-24T14:13:49,bank_transfer,ACC-P002658-0011954
T0011955,P000839,P002249,16235.05,GBP,2025-03-08T07:37:33,crypto,ACC-P000839-0011955
T0011956,P000413,P001253,8271.31,GBP,2025-12-23T22:07:06,bank_transfer,ACC-P000413-0011956
T0011957,P000915,P000975,14735.63,EUR,2025-05-21T21:16:41,mobile_wallet,ACC-P000915-0011957
T0011958,P003466,P002826,8512.71,GBP,2025-06-06T11:51:22,cash,ACC-P003466-0011958
T0011959,P001595,P000045,9176.39,GBP,2025-11-07T23:22:38,bank_transfer,ACC-P001595-0011959
T0011960,P002679,P000139,12319.86,USD,2025-02-27T11:57:57,cash,ACC-P002679-0011960
T0011961,P000446,P000956,9827.65,EUR,2025-02-19T06:17:25,cash,ACC-P000446-0011961
T0011962,P000967,P001807,7012.57,EUR,2025-08-14T03:17:14,crypto,ACC-P000967-0011962
T0011963,P001196,P000394,4557.51,GBP,2025-10-10T23:32:39,mobile_wallet,ACC-P001196-0011963
T0011964,P002488,P001368,602.15,EUR,2025-10-13T21:27:28,crypto,ACC-P002488-0011964
T0011965,P000113,P000633,11105.04,GBP,2025-01-04T10:56:16,mobile_wallet,ACC-P000113-0011965
T0011966,P001657,P000292,1617.47,USD,2025-05-29T16:17:04,bank_transfer,ACC-P001657-0011966
T0011967,P002643,P000913,6700.28,GBP,2025-11-14T08:16:13,cash,ACC-P002643-0011967
T0011968,P003097,P001567,18413.3,USD,2025-05-15T13:29:06,bank_transfer,ACC-P003097-0011968
T0011969,P002554,P000244,10679.88,USD,2025-08-26T07:08:20,crypto,ACC-P002554-0011969
T0011970,P001916,P003386,13511.69,GBP,2025-07-04T01:08:03,cash,ACC-P001916-0011970
T0011971,P000035,P000935,2585.74,USD,2025-08-14T02:13:49,crypto,ACC-P000035-0011971
T0011972,P000859,P001929,990.46,EUR,2025-03-27T20:38:37,mobile_wallet,ACC-P000859-0011972
T0011973,P003253,P002823,17739.47,USD,2025-05-11T03:41:47,crypto,ACC-P003253-0011973
T0011974,P000657,P000907,10081.39,USD,2025-05-26T15:55:27,cash,ACC-P000657-0011974
T0011975,P002791,P000451,664.64,GBP,2025-05-15T11:37:38,mobile_wallet,ACC-P002791-0011975
T0011976,P003395,P001195,19097.98,EUR,2025-07-13T08:15:29,crypto,ACC-P003395-0011976
T0011977,P003159,P002299,17364.38,USD,2025-12-14T10:51:45,bank_transfer,ACC-P003159-0011977
T0011978,P000820,P000110,3255.66,GBP,2025-11-27T03:28:42,bank_transfer,ACC-P000820-0011978
T0011979,P001696,P004483,94.9,GBP,2025-05-09T18:07:10,mobile_wallet,ACC-P001696-0011979
T0011980,P000413,P000397,4765.25,EUR,2025-01-02T08:25:09,cash,ACC-P000413-0011980
T0011981,P001686,P002986,13497.92,GBP,2025-05-22T23:28:23,crypto,ACC-P001686-0011981
T0011982,P002330,P001920,1963.45,GBP,2025-09-22T15:42:57,crypto,ACC-P002330-0011982
T0011983,P002574,P002544,2023.12,EUR,2025-07-27T05:01:48,cash,ACC-P002574-0011983
T0011984,P001583,P000343,1233.76,GBP,2025-04-13T02:20:55,bank_transfer,ACC-P001583-0011984
T0011985,P001807,P000857,1242.1,USD,2025-07-21T15:24:32,cash,ACC-P001807-0011985
T0011986,P004345,P004242,893.74,GBP,2025-01-26T21:14:55,crypto,ACC-P004345-0011986
T0011987,P003520,P003558,4394.46,EUR,2025-11-10T03:59:22,bank_transfer,ACC-P003520-0011987
T0011988,P004712,P002162,4652.19,GBP,2025-09-10T21:32:15,mobile_wallet,ACC-P004712-0011988
T0011989,P002194,P001524,13944.16,USD,2025-03-16T14:41:49,mobile_wallet,ACC-P002194-0011989
T0011990,P000642,P001692,6828.34,GBP,2025-11-28T20:36:24,crypto,ACC-P000642-0011990
T0011991,P002303,P001277,4008.15,EUR,2025-04-03T14:11:19,bank_transfer,ACC-P002303-0011991
T0011992,P003269,P002839,5269.24,USD,2025-07-05T21:21:44,cash,ACC-P003269-0011992
T0011993,P001599,P002469,15742.06,EUR,2025-09-27T10:28:10,crypto,ACC-P001599-0011993
T0011994,P001618,P004542,179.77,EUR,2025-02-09T03:58:21,mobile_wallet,ACC-P001618-0011994
T0011995,P004166,P001403,3382.74,USD,2025-10-04T07:42:26,bank_transfer,ACC-P004166-0011995
T0011996,P002808,P000148,7962.29,GBP,2025-04-23T14:23:30,mobile_wallet,ACC-P002808-0011996
T0011997,P001420,P002613,216.3,GBP,2025-12-09T18:03:13,bank_transfer,ACC-P001420-0011997
T0011998,P002853,P002053,9087.17,USD,2025-07-19T20:06:48,cash,ACC-P002853-0011998
T0011999,P003428,P002028,5696.33,USD,2025-07-09T16:16:47,mobile_wallet,ACC-P003428-0011999
T0012000,P000048,P000518,11060.7,USD,2025-07-10T02:24:30,crypto,ACC-P000048-0012000
T0012001,P002253,P002793,4551.01,EUR,2025-07-09T17:50:53,cash,ACC-P002253-0012001
T0012002,P001342,P000742,11233.97,GBP,2025-06-17T05:39:56,mobile_wallet,ACC-P001342-0012002
T0012003,P002582,P002392,12604.36,USD,2025-11-07T05:39:16,cash,ACC-P002582-0012003
T0012004,P000412,P001182,10140.6,EUR,2025-09-04T04:11:48,mobile_wallet,ACC-P000412-0012004
T0012005,P001221,P001241,2665.31,EUR,2025-09-30T10:05:28,cash,ACC-P001221-0012005
T0012006,P000580,P002480,509.76,GBP,2025-11-11T22:41:31,cash,ACC-P000580-0012006
T0012007,P002537,P001067,9820.69,GBP,2025-12-13T02:47:47,cash,ACC-P002537-0012007
T0012008,P002790,P000820,5753.04,GBP,2025-07-20T13:13:05,cash,ACC-P002790-0012008
T0012009,P001083,P002893,2667.79,USD,2025-08-27T01:21:01,crypto,ACC-P001083-0012009
T0012010,P000400,P001230,7823.53,GBP,2025-11-26T06:28:05,cash,ACC-P000400-0012010
T0012011,P000257,P002657,14509.16,USD,2025-08-04T13:33:50,bank_transfer,ACC-P000257-0012011
T0012012,P001823,P002863,12563.55,EUR,2025-09-23T00:29:49,crypto,ACC-P001823-0012012
T0012013,P000588,P001918,13514.49,EUR,2025-10-14T20:05:49,crypto,ACC-P000588-0012013
T0012014,P003308,P000108,15732.34,EUR,2025-04-01T05:38:31,mobile_wallet,ACC-P003308-0012014
T0012015,P003463,P002203,14138.35,USD,2025-04-25T05:31:42,bank_transfer,ACC-P003463-0012015
T0012016,P001372,P000152,12556.16,USD,2025-01-27T09:36:27,mobile_wallet,ACC-P001372-0012016
T0012017,P001413,P000613,18587.61,GBP,2025-08-01T02:11:53,cash,ACC-P001413-0012017
T0012018,P003444,P000694,8011.5,USD,2025-01-20T02:06:20,mobile_wallet,ACC-P003444-0012018
T0012019,P004796,P001559,179.17,GBP,2025-08-29T22:26:02,mobile_wallet,ACC-P004796-0012019
T0012020,P000891,P002771,1948.15,EUR,2025-07-20T13:45:24,mobile_wallet,ACC-P000891-0012020
T0012021,P000686,P004797,955.15,USD,2025-11-07T11:53:01,bank_transfer,ACC-P000686-0012021
T0012022,P002324,P002214,15555.4,EUR,2025-12-13T00:06:10,bank_transfer,ACC-P002324-0012022
T0012023,P003353,P002363,15759.52,EUR,2025-06-21T21:18:13,mobile_wallet,ACC-P003353-0012023
T0012024,P001204,P001144,13152.59,GBP,2025-06-07T21:07:52,bank_transfer,ACC-P001204-0012024
T0012025,P000881,P002761,17714.3,EUR,2025-12-16T15:53:47,crypto,ACC-P000881-0012025
T0012026,P003147,P003387,1605.84,EUR,2025-01-08T19:06:16,crypto,ACC-P003147-0012026
T0012027,P003407,P002557,9149.19,EUR,2025-03-03T09:41:59,mobile_wallet,ACC-P003407-0012027
T0012028,P000419,P001429,2134.98,GBP,2025-08-05T23:47:01,cash,ACC-P000419-0012028
T0012029,P002689,P000249,6512.77,EUR,2025-06-17T02:54:23,cash,ACC-P002689-0012029
T0012030,P000495,P002225,16419.79,EUR,2025-08-24T20:10:27,mobile_wallet,ACC-P000495-0012030
T0012031,P002277,P002537,4536.57,USD,2025-10-08T09:38:26,bank_transfer,ACC-P002277-0012031
T0012032,P001383,P001216,2326.14,USD,2025-08-30T16:51:20,mobile_wallet,ACC-P001383-0012032
T0012033,P001000,P001450,198.84,USD,2025-02-15T00:10:15,crypto,ACC-P001000-0012033
T0012034,P003095,P001505,9209.03,USD,2025-09-29T13:05:39,crypto,ACC-P003095-0012034
T0012035,P000224,P000214,9827.77,EUR,2025-09-23T03:52:54,crypto,ACC-P000224-0012035
T0012036,P004363,P004767,2799.77,EUR,2025-12-18T02:12:04,bank_transfer,ACC-P004363-0012036
T0012037,P001525,P001355,9945.47,EUR,2025-08-15T16:36:30,cash,ACC-P001525-0012037
T0012038,P001693,P001273,3362.68,GBP,2025-08-17T22:17:24,cash,ACC-P001693-0012038
T0012039,P000698,P003198,4672.86,GBP,2025-05-22T01:16:37,cash,ACC-P000698-0012039
T0012040,P003269,P000149,7608.07,EUR,2025-07-11T13:12:05,cash,ACC-P003269-0012040
T0012041,P000577,P002057,2642.55,GBP,2025-07-18T01:16:39,mobile_wallet,ACC-P000577-0012041
T0012042,P002272,P000999,3920.67,USD,2025-03-27T18:44:39,cash,ACC-P002272-0012042
T0012043,P002322,P002872,15215.49,USD,2025-01-22T14:46:29,mobile_wallet,ACC-P002322-0012043
T0012044,P001543,P001323,4215.2,USD,2025-08-31T11:30:45,cash,ACC-P001543-0012044
T0012045,P002614,P001914,16900.47,EUR,2025-04-05T13:53:04,mobile_wallet,ACC-P002614-0012045
T0012046,P002313,P001183,2816.45,EUR,2025-04-30T10:39:03,mobile_wallet,ACC-P002313-0012046
T0012047,P000638,P001088,17888.93,GBP,2025-01-11T15:45:04,bank_transfer,ACC-P000638-0012047
T0012048,P002980,P002730,17195.54,USD,2025-01-28T14:08:45,bank_transfer,ACC-P002980-0012048
T0012049,P001919,P002099,11729.65,EUR,2025-02-05T00:37:02,bank_transfer,ACC-P001919-0012049
T0012050,P001327,P000697,10949.53,EUR,2025-05-30T09:58:00,crypto,ACC-P001327-0012050
T0012051,P003409,P000289,4690.18,USD,2025-07-22T19:03:55,bank_transfer,ACC-P003409-0012051
T0012052,P003023,P002703,9161.31,EUR,2025-08-04T10:56:16,crypto,ACC-P003023-0012052
T0012053,P001315,P002845,1746.04,EUR,2025-09-30T07:58:02,crypto,ACC-P001315-0012053
T0012054,P002534,P001014,3348.15,GBP,2025-03-26T20:19:02,bank_transfer,ACC-P002534-0012054
T0012055,P001088,P001618,4062.95,USD,2025-01-03T15:39:06,mobile_wallet,ACC-P001088-0012055
T0012056,P001400,P003110,17376.28,GBP,2025-09-29T02:22:56,crypto,ACC-P001400-0012056
T0012057,P001967,P000691,4173.13,USD,2025-04-05T01:46:12,bank_transfer,ACC-P001967-0012057
T0012058,P000875,P000955,50.8,GBP,2025-03-17T14:36:52,bank_transfer,ACC-P000875-0012058
T0012059,P001901,P000305,769.7,GBP,2025-10-11T11:29:21,bank_transfer,ACC-P001901-0012059
T0012060,P000989,P001839,13600.07,GBP,2025-04-01T02:14:22,bank_transfer,ACC-P000989-0012060
T0012061,P002122,P000812,17456.09,GBP,2025-05-16T10:43:29,crypto,ACC-P002122-0012061
T0012062,P003113,P003574,1964.21,USD,2025-04-09T12:13:44,crypto,ACC-P003113-0012062
T0012063,P001067,P002417,8162.74,EUR,2025-08-02T19:47:51,bank_transfer,ACC-P001067-0012063
T0012064,P001772,P002402,18125.71,GBP,2025-10-24T19:33:53,cash,ACC-P001772-0012064
T0012065,P001520,P002730,16448.87,USD,2025-12-09T23:52:37,crypto,ACC-P001520-0012065
T0012066,P003215,P003218,2902.9,EUR,2025-02-06T15:29:34,bank_transfer,ACC-P003215-0012066
T0012067,P002654,P001424,12882.34,GBP,2025-07-14T10:06:24,bank_transfer,ACC-P002654-0012067
T0012068,P000115,P001695,5238.29,USD,2025-10-16T09:20:25,cash,ACC-P000115-0012068
T0012069,P003208,P001998,10444.68,EUR,2025-08-12T07:50:17,mobile_wallet,ACC-P003208-0012069
T0012070,P002421,P000170,4493.55,USD,2025-09-26T02:03:12,bank_transfer,ACC-P002421-0012070
T0012071,P000527,P000617,18151.41,USD,2025-12-11T12:46:55,crypto,ACC-P000527-0012071
T0012072,P001199,P000749,13039.14,EUR,2025-05-14T05:32:27,cash,ACC-P001199-0012072
T0012073,P001137,P001117,19416.71,EUR,2025-03-15T21:17:43,mobile_wallet,ACC-P001137-0012073
T0012074,P002139,P002055,3442.78,EUR,2025-04-04T06:28:28,mobile_wallet,ACC-P002139-0012074
T0012075,P002542,P001632,3462.94,USD,2025-06-30T12:29:01,crypto,ACC-P002542-0012075
T0012076,P001717,P002547,18112.94,EUR,2025-09-13T12:12:32,crypto,ACC-P001717-0012076
T0012077,P001421,P001311,16083.23,GBP,2025-07-03T05:32:37,mobile_wallet,ACC-P001421-0012077
T0012078,P000688,P000425,4864.08,EUR,2025-09-24T20:49:24,mobile_wallet,ACC-P000688-0012078
T0012079,P002801,P001391,18232.26,EUR,2025-05-18T08:18:33,cash,ACC-P002801-0012079
T0012080,P004048,P002561,2651.93,USD,2025-07-12T01:55:06,cash,ACC-P004048-0012080
T0012081,P001175,P002215,7615.63,USD,2025-06-16T10:47:41,bank_transfer,ACC-P001175-0012081
T0012082,P002995,P002470,966.1,GBP,2025-11-12T03:04:53,mobile_wallet,ACC-P002995-0012082
T0012083,P003090,P002060,15836.06,EUR,2025-09-25T11:48:44,cash,ACC-P003090-0012083
T0012084,P001220,P000100,11842.95,EUR,2025-07-29T07:59:51,crypto,ACC-P001220-0012084
T0012085,P000672,P003362,10949.41,USD,2025-08-31T12:13:53,cash,ACC-P000672-0012085
T0012086,P003099,P000869,3309.16,EUR,2025-05-29T02:15:20,mobile_wallet,ACC-P003099-0012086
T0012087,P001960,P002640,16977.68,GBP,2025-08-11T12:56:45,crypto,ACC-P001960-0012087
T0012088,P001686,P001536,2456.97,USD,2025-08-28T16:18:28,cash,ACC-P001686-0012088
T0012089,P003284,P004832,4353.15,GBP,2025-07-24T15:11:24,mobile_wallet,ACC-P003284-0012089
T0012090,P001843,P003353,851.97,GBP,2025-10-30T23:11:13,crypto,ACC-P001843-0012090
T0012091,P002914,P002006,3729.06,GBP,2025-11-09T20:45:41,crypto,ACC-P002914-0012091
T0012092,P001578,P000718,9135.59,EUR,2025-07-18T00:43:11,crypto,ACC-P001578-0012092
T0012093,P001967,P001757,13141.8,USD,2025-08-04T16:01:07,cash,ACC-P001967-0012093
T0012094,P000088,P000458,5787.34,GBP,2025-11-20T20:05:50,bank_transfer,ACC-P000088-0012094
T0012095,P002201,P001611,11337.9,EUR,2025-01-30T17:00:26,cash,ACC-P002201-0012095
T0012096,P001577,P001867,9807.28,EUR,2025-05-18T01:44:59,mobile_wallet,ACC-P001577-0012096
T0012097,P004634,P000779,3255.75,EUR,2025-02-11T09:28:32,mobile_wallet,ACC-P004634-0012097
T0012098,P001776,P000896,9105.04,USD,2025-12-09T03:58:27,crypto,ACC-P001776-0012098
T0012099,P000856,P003306,14225.65,EUR,2025-12-21T17:40:49,mobile_wallet,ACC-P000856-0012099
T0012100,P003427,P001590,1728.55,EUR,2025-11-26T11:27:30,cash,ACC-P003427-0012100
T0012101,P000220,P000660,3222.36,GBP,2025-08-04T02:46:17,mobile_wallet,ACC-P000220-0012101
T0012102,P002817,P002747,11811.82,GBP,2025-04-03T10:23:40,mobile_wallet,ACC-P002817-0012102
T0012103,P002708,P002148,2738.88,EUR,2025-09-05T16:42:29,cash,ACC-P002708-0012103
T0012104,P001903,P001833,19386.73,GBP,2025-05-03T19:58:13,cash,ACC-P001903-0012104
T0012105,P000732,P001612,2008.18,GBP,2025-07-13T20:44:27,cash,ACC-P000732-0012105
T0012106,P000497,P001627,15066.94,USD,2025-05-10T13:47:16,crypto,ACC-P000497-0012106
T0012107,P000204,P000454,1602.49,EUR,2025-06-21T17:46:16,bank_transfer,ACC-P000204-0012107
T0012108,P003377,P001007,16505.1,GBP,2025-07-16T12:38:50,cash,ACC-P003377-0012108
T0012109,P000595,P003445,10554.94,GBP,2025-12-16T16:23:36,bank_transfer,ACC-P000595-0012109
T0012110,P002201,P001511,165.25,GBP,2025-04-01T12:43:05,mobile_wallet,ACC-P002201-0012110
T0012111,P000780,P000140,6883.82,EUR,2025-08-02T16:44:32,mobile_wallet,ACC-P000780-0012111
T0012112,P001048,P000258,17520.78,GBP,2025-11-19T12:01:23,mobile_wallet,ACC-P001048-0012112
T0012113,P000898,P001217,4770.72,GBP,2025-12-14T06:09:43,bank_transfer,ACC-P000898-0012113
T0012114,P001623,P001123,19299.31,USD,2025-05-27T00:50:10,mobile_wallet,ACC-P001623-0012114
T0012115,P001381,P001785,4783.43,EUR,2025-07-07T08:13:24,mobile_wallet,ACC-P001381-0012115
T0012116,P004293,P004525,2552.21,USD,2025-11-22T11:17:45,crypto,ACC-P004293-0012116
T0012117,P004487,P004587,3983.63,EUR,2025-04-09T09:03:48,crypto,ACC-P004487-0012117
T0012118,P003419,P002389,16881.42,EUR,2025-01-06T02:31:00,bank_transfer,ACC-P003419-0012118
T0012119,P001578,P000918,18386.78,USD,2025-10-19T07:41:35,bank_transfer,ACC-P001578-0012119
T0012120,P000202,P000142,10043.48,USD,2025-05-15T09:42:31,crypto,ACC-P000202-0012120
T0012121,P000401,P000891,13129.53,GBP,2025-11-16T17:48:40,cash,ACC-P000401-0012121
T0012122,P001858,P002508,3895.85,EUR,2025-05-01T16:56:42,bank_transfer,ACC-P001858-0012122
T0012123,P002035,P000645,9940.01,GBP,2025-07-18T20:48:49,mobile_wallet,ACC-P002035-0012123
T0012124,P002011,P000261,10139.56,EUR,2025-04-12T12:35:23,crypto,ACC-P002011-0012124
T0012125,P003021,P000368,4588.73,USD,2025-04-10T08:04:41,bank_transfer,ACC-P003021-0012125
T0012126,P002690,P000150,15524.21,GBP,2025-06-19T06:32:41,cash,ACC-P002690-0012126
T0012127,P002846,P003286,18231.39,USD,2025-09-20T19:05:33,cash,ACC-P002846-0012127
T0012128,P001211,P001046,717.56,USD,2025-09-26T16:38:04,crypto,ACC-P001211-0012128
T0012129,P001636,P003296,19248.27,USD,2025-06-05T00:28:58,bank_transfer,ACC-P001636-0012129
T0012130,P003100,P001360,11269.41,USD,2025-11-27T12:31:36,bank_transfer,ACC-P003100-0012130
T0012131,P001608,P000368,15437.35,GBP,2025-11-24T22:00:39,mobile_wallet,ACC-P001608-0012131
T0012132,P000938,P001598,11584.55,USD,2025-01-04T07:44:03,crypto,ACC-P000938-0012132
T0012133,P003454,P001654,17242.93,EUR,2025-03-02T15:16:35,cash,ACC-P003454-0012133
T0012134,P003094,P000917,1097.36,USD,2025-11-28T05:50:02,crypto,ACC-P003094-0012134
T0012135,P000330,P002550,4698.82,USD,2025-10-10T16:47:21,cash,ACC-P000330-0012135
T0012136,P004660,P004355,2900.15,GBP,2025-01-15T00:51:06,cash,ACC-P004660-0012136
T0012137,P003470,P001950,16143.52,USD,2025-08-14T03:46:51,cash,ACC-P003470-0012137
T0012138,P002125,P002205,17392.11,EUR,2025-10-11T03:28:41,cash,ACC-P002125-0012138
T0012139,P002351,P002804,4407.82,GBP,2025-10-24T07:38:29,crypto,ACC-P002351-0012139
T0012140,P002081,P000621,15222.39,EUR,2025-11-13T20:49:55,cash,ACC-P002081-0012140
T0012141,P002619,P000929,408.68,EUR,2025-05-15T16:41:58,cash,ACC-P002619-0012141
T0012142,P001165,P002675,3787.87,GBP,2025-12-31T17:47:45,crypto,ACC-P001165-0012142
T0012143,P000320,P003190,14601.07,USD,2025-04-28T21:46:06,crypto,ACC-P000320-0012143
T0012144,P000144,P000164,8824.25,GBP,2025-12-09T08:52:46,mobile_wallet,ACC-P000144-0012144
T0012145,P001053,P002533,8510.75,GBP,2025-06-01T18:03:50,bank_transfer,ACC-P001053-0012145
T0012146,P003656,P004041,4209.65,EUR,2025-10-07T01:21:59,crypto,ACC-P003656-0012146
T0012147,P000087,P001847,16470.6,EUR,2025-08-30T07:48:18,bank_transfer,ACC-P000087-0012147
T0012148,P002040,P001170,3223.19,USD,2025-08-22T22:46:46,bank_transfer,ACC-P002040-0012148
T0012149,P004907,P002109,134.03,EUR,2025-01-29T16:21:29,crypto,ACC-P004907-0012149
T0012150,P003476,P001746,2731.61,USD,2025-12-11T01:18:15,bank_transfer,ACC-P003476-0012150
T0012151,P000739,P001629,1790.59,EUR,2025-08-09T21:43:53,bank_transfer,ACC-P000739-0012151
T0012152,P003224,P001024,3646.73,EUR,2025-09-04T13:22:51,cash,ACC-P003224-0012152
T0012153,P001325,P002475,11018.65,EUR,2025-02-12T12:05:32,crypto,ACC-P001325-0012153
T0012154,P001736,P004503,3238.45,USD,2025-11-22T22:40:15,bank_transfer,ACC-P001736-0012154
T0012155,P001751,P001541,345.93,EUR,2025-01-27T23:06:14,cash,ACC-P001751-0012155
T0012156,P001746,P001026,3398.92,USD,2025-04-03T09:20:40,crypto,ACC-P001746-0012156
T0012157,P001204,P002044,397.19,GBP,2025-09-26T08:25:10,crypto,ACC-P001204-0012157
T0012158,P001973,P001693,1743.29,GBP,2025-03-08T17:59:40,crypto,ACC-P001973-0012158
T0012159,P001305,P000885,14785.38,GBP,2025-01-27T22:30:45,bank_transfer,ACC-P001305-0012159
T0012160,P002184,P002934,12293.75,USD,2025-09-06T06:53:24,bank_transfer,ACC-P002184-0012160
T0012161,P000912,P002812,16068.55,GBP,2025-07-07T10:37:43,cash,ACC-P000912-0012161
T0012162,P001240,P002020,3308.55,GBP,2025-06-30T20:58:05,mobile_wallet,ACC-P001240-0012162
T0012163,P000314,P000544,9819.01,EUR,2025-11-16T08:29:49,bank_transfer,ACC-P000314-0012163
T0012164,P002711,P001481,15035.51,EUR,2025-11-11T18:20:08,mobile_wallet,ACC-P002711-0012164
T0012165,P000398,P001098,19645.76,GBP,2025-07-11T00:23:04,crypto,ACC-P000398-0012165
T0012166,P001702,P000602,14826.94,USD,2025-09-16T15:14:50,bank_transfer,ACC-P001702-0012166
T0012167,P000598,P004840,2403.39,EUR,2025-04-16T08:39:09,mobile_wallet,ACC-P000598-0012167
T0012168,P000886,P002016,8711.67,GBP,2025-07-26T07:45:12,crypto,ACC-P000886-0012168
T0012169,P000785,P001015,8383.72,GBP,2025-01-26T21:07:08,crypto,ACC-P000785-0012169
T0012170,P002303,P003043,2262.43,EUR,2025-09-07T14:13:48,crypto,ACC-P002303-0012170
T0012171,P004221,P003481,1293.62,USD,2025-11-18T19:34:20,cash,ACC-P004221-0012171
T0012172,P001023,P002803,18768.03,EUR,2025-10-01T00:20:50,mobile_wallet,ACC-P001023-0012172
T0012173,P003453,P000350,4202.82,USD,2025-07-17T18:48:05,bank_transfer,ACC-P003453-0012173
T0012174,P002218,P002558,10483.0,GBP,2025-08-27T21:48:41,mobile_wallet,ACC-P002218-0012174
T0012175,P003030,P000930,1225.15,GBP,2025-12-31T22:36:55,bank_transfer,ACC-P003030-0012175
T0012176,P000369,P000289,13764.33,USD,2025-12-18T13:13:53,crypto,ACC-P000369-0012176
T0012177,P002844,P002833,1570.91,USD,2025-02-21T14:43:29,crypto,ACC-P002844-0012177
T0012178,P001209,P001946,4681.03,USD,2025-10-05T10:16:45,crypto,ACC-P001209-0012178
T0012179,P000965,P001815,6141.0,GBP,2025-08-19T06:09:07,bank_transfer,ACC-P000965-0012179
T0012180,P000722,P000042,12496.57,GBP,2025-01-08T00:06:56,cash,ACC-P000722-0012180
T0012181,P001730,P001083,4227.54,EUR,2025-01-04T23:36:09,cash,ACC-P001730-0012181
T0012182,P003426,P002726,9913.14,EUR,2025-08-19T17:34:31,cash,ACC-P003426-0012182
T0012183,P000735,P002395,18527.53,USD,2025-01-18T14:06:34,mobile_wallet,ACC-P000735-0012183
T0012184,P001972,P002302,14271.72,USD,2025-12-25T14:38:54,mobile_wallet,ACC-P001972-0012184
T0012185,P000253,P002073,6227.11,GBP,2025-11-12T23:12:18,crypto,ACC-P000253-0012185
T0012186,P000415,P000835,3874.74,GBP,2025-11-29T17:16:49,cash,ACC-P000415-0012186
T0012187,P001172,P000052,10762.0,USD,2025-10-03T21:07:31,cash,ACC-P001172-0012187
T0012188,P002929,P000069,19268.03,EUR,2025-02-04T04:30:02,bank_transfer,ACC-P002929-0012188
T0012189,P002919,P001649,18745.16,GBP,2025-08-29T13:16:44,cash,ACC-P002919-0012189
T0012190,P004525,P001098,3681.45,GBP,2025-07-28T08:24:59,cash,ACC-P004525-0012190
T0012191,P003387,P002107,5546.59,GBP,2025-03-19T12:20:13,crypto,ACC-P003387-0012191
T0012192,P001975,P001565,19028.53,EUR,2025-09-23T05:42:05,bank_transfer,ACC-P001975-0012192
T0012193,P002089,P002119,8053.18,GBP,2025-02-14T16:20:59,cash,ACC-P002089-0012193
